filepath,label,label_id,utt_id,generator,split
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0025.wav,fake,1,taylor-to-musk_chunk0025,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0105.wav,fake,1,linus-to-obama_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0024.wav,fake,1,trump-to-Biden_chunk0024,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0001.wav,fake,1,obama-to-margot_chunk0001,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0008.wav,fake,1,trump-to-musk_chunk0008,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0095.wav,fake,1,musk-to-margot_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0147.wav,fake,1,obama-to-linus_chunk0147,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0132.wav,real,0,taylor-original_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0001.wav,fake,1,obama-to-ryan_chunk0001,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0065.wav,fake,1,biden-to-Obama_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0147.wav,fake,1,trump-to-linus_chunk0147,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0063.wav,fake,1,biden-to-taylor_chunk0063,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0104.wav,fake,1,linus-to-taylor_chunk0104,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0127.wav,fake,1,musk-to-ryan_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0041.wav,fake,1,taylor-to-musk_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0084.wav,fake,1,musk-to-obama_chunk0084,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0083.wav,fake,1,biden-to-ryan_chunk0083,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0088.wav,fake,1,trump-to-Biden_chunk0088,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0062.wav,fake,1,taylor-to-trump_chunk0062,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0090.wav,fake,1,biden-to-taylor_chunk0090,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0055.wav,fake,1,musk-to-obama_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0054.wav,real,0,taylor-original_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0057.wav,real,0,linus-original_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0149.wav,fake,1,taylor-to-trump_chunk0149,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0020.wav,fake,1,taylor-to-musk_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0040.wav,real,0,obama-original_chunk0040,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0124.wav,fake,1,biden-to-musk_chunk0124,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0059.wav,fake,1,taylor-to-linus_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0080.wav,fake,1,taylor-to-obama_chunk0080,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0066.wav,real,0,obama-original_chunk0066,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0053.wav,fake,1,musk-to-linus_chunk0053,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0132.wav,fake,1,biden-to-taylor_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0093.wav,fake,1,linus-to-ryan_chunk0093,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0025.wav,real,0,trump-original_chunk0025,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0114.wav,real,0,linus-original_chunk0114,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0089.wav,real,0,biden-original_chunk0089,kaggle,train
E:\specrnet\kaggle_chunks\real_margot-original_chunk0015.wav,real,0,margot-original_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0035.wav,fake,1,trump-to-Biden_chunk0035,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0126.wav,fake,1,biden-to-linus_chunk0126,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0132.wav,fake,1,linus-to-musk_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0038.wav,fake,1,taylor-to-trump_chunk0038,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0057.wav,fake,1,obama-to-ryan_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0004.wav,fake,1,obama-to-musk_chunk0004,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0029.wav,fake,1,linus-to-ryan_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0117.wav,fake,1,linus-to-taylor_chunk0117,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0115.wav,fake,1,trump-to-Obama_chunk0115,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0106.wav,fake,1,biden-to-ryan_chunk0106,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0112.wav,fake,1,musk-to-linus_chunk0112,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-taylor_chunk0001.wav,fake,1,ryan-to-taylor_chunk0001,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0070.wav,fake,1,musk-to-margot_chunk0070,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0081.wav,fake,1,taylor-to-musk_chunk0081,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0099.wav,fake,1,trump-to-linus_chunk0099,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0094.wav,fake,1,musk-to-trump_chunk0094,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0076.wav,fake,1,trump-to-linus_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0036.wav,real,0,obama-original_chunk0036,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0084.wav,fake,1,musk-to-ryan_chunk0084,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0050.wav,fake,1,taylor-to-musk_chunk0050,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0031.wav,fake,1,musk-to-linus_chunk0031,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0106.wav,real,0,musk-original_chunk0106,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0058.wav,fake,1,biden-to-Trump_chunk0058,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0076.wav,real,0,musk-original_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0089.wav,fake,1,biden-to-linus_chunk0089,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0145.wav,fake,1,trump-to-taylor_chunk0145,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0083.wav,fake,1,obama-to-musk_chunk0083,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0059.wav,fake,1,trump-to-taylor_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0018.wav,fake,1,taylor-to-margot_chunk0018,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0067.wav,fake,1,obama-to-musk_chunk0067,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0127.wav,real,0,biden-original_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0135.wav,fake,1,trump-to-taylor_chunk0135,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0098.wav,fake,1,musk-to-linus_chunk0098,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0051.wav,fake,1,taylor-to-margot_chunk0051,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-obama_chunk0007.wav,fake,1,ryan-to-obama_chunk0007,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0120.wav,fake,1,musk-to-ryan_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0034.wav,fake,1,trump-to-margot_chunk0034,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0119.wav,fake,1,linus-to-biden_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0023.wav,fake,1,musk-to-taylor_chunk0023,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0073.wav,fake,1,biden-to-Obama_chunk0073,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0054.wav,fake,1,taylor-to-obama_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0076.wav,fake,1,linus-to-trump_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0014.wav,fake,1,musk-to-taylor_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0020.wav,fake,1,Obama-to-Trump_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0108.wav,fake,1,biden-to-musk_chunk0108,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0068.wav,fake,1,taylor-to-biden_chunk0068,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0044.wav,fake,1,obama-to-taylor_chunk0044,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0015.wav,real,0,linus-original_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0061.wav,fake,1,linus-to-obama_chunk0061,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0018.wav,fake,1,linus-to-trump_chunk0018,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-linus_chunk0012.wav,fake,1,ryan-to-linus_chunk0012,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0123.wav,fake,1,musk-to-linus_chunk0123,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0135.wav,fake,1,taylor-to-obama_chunk0135,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0027.wav,fake,1,Obama-to-Biden_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0116.wav,fake,1,trump-to-ryan_chunk0116,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0057.wav,fake,1,trump-to-ryan_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0037.wav,fake,1,obama-to-taylor_chunk0037,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0049.wav,fake,1,taylor-to-margot_chunk0049,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0119.wav,fake,1,trump-to-ryan_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0063.wav,fake,1,biden-to-Trump_chunk0063,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0080.wav,fake,1,taylor-to-ryan_chunk0080,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0054.wav,fake,1,trump-to-ryan_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0066.wav,real,0,trump-original_chunk0066,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0025.wav,fake,1,musk-to-ryan_chunk0025,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0027.wav,fake,1,taylor-to-margot_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0011.wav,fake,1,trump-to-Biden_chunk0011,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0033.wav,real,0,obama-original_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0078.wav,fake,1,taylor-to-ryan_chunk0078,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0050.wav,fake,1,taylor-to-trump_chunk0050,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0008.wav,fake,1,taylor-to-musk_chunk0008,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0093.wav,fake,1,trump-to-ryan_chunk0093,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0039.wav,real,0,taylor-original_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0121.wav,real,0,musk-original_chunk0121,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0127.wav,fake,1,trump-to-linus_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0114.wav,fake,1,taylor-to-trump_chunk0114,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0126.wav,fake,1,linus-to-musk_chunk0126,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0043.wav,fake,1,musk-to-biden_chunk0043,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0072.wav,fake,1,trump-to-linus_chunk0072,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0096.wav,real,0,obama-original_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0046.wav,real,0,trump-original_chunk0046,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0014.wav,fake,1,obama-to-ryan_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0022.wav,fake,1,biden-to-linus_chunk0022,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0029.wav,fake,1,biden-to-margot_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0020.wav,fake,1,biden-to-Trump_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0068.wav,fake,1,biden-to-musk_chunk0068,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0102.wav,fake,1,biden-to-musk_chunk0102,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-linus_chunk0015.wav,fake,1,margot-to-linus_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0048.wav,fake,1,Obama-to-Biden_chunk0048,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0106.wav,fake,1,obama-to-margot_chunk0106,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0075.wav,fake,1,biden-to-ryan_chunk0075,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0054.wav,fake,1,trump-to-linus_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0051.wav,fake,1,Obama-to-Trump_chunk0051,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0135.wav,fake,1,biden-to-linus_chunk0135,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0091.wav,fake,1,obama-to-linus_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0035.wav,fake,1,biden-to-linus_chunk0035,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0093.wav,fake,1,taylor-to-trump_chunk0093,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0042.wav,fake,1,trump-to-linus_chunk0042,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0097.wav,fake,1,biden-to-taylor_chunk0097,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0138.wav,fake,1,trump-to-taylor_chunk0138,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0057.wav,fake,1,linus-to-musk_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0014.wav,fake,1,linus-to-obama_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0105.wav,fake,1,trump-to-ryan_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0081.wav,fake,1,biden-to-ryan_chunk0081,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0128.wav,fake,1,trump-to-linus_chunk0128,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0079.wav,fake,1,trump-to-Biden_chunk0079,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0085.wav,real,0,obama-original_chunk0085,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0086.wav,fake,1,linus-to-biden_chunk0086,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-biden_chunk0007.wav,fake,1,ryan-to-biden_chunk0007,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0096.wav,fake,1,taylor-to-margot_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0036.wav,real,0,musk-original_chunk0036,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0014.wav,fake,1,trump-to-musk_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0051.wav,fake,1,Obama-to-Biden_chunk0051,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0134.wav,fake,1,obama-to-musk_chunk0134,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0034.wav,fake,1,linus-to-trump_chunk0034,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0007.wav,fake,1,biden-to-taylor_chunk0007,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0002.wav,fake,1,linus-to-margot_chunk0002,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0052.wav,fake,1,musk-to-margot_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0014.wav,fake,1,biden-to-linus_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0019.wav,fake,1,taylor-to-obama_chunk0019,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0040.wav,fake,1,obama-to-margot_chunk0040,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0065.wav,fake,1,obama-to-linus_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0085.wav,fake,1,taylor-to-ryan_chunk0085,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0030.wav,fake,1,taylor-to-trump_chunk0030,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0095.wav,real,0,linus-original_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0031.wav,fake,1,linus-to-biden_chunk0031,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0035.wav,fake,1,biden-to-taylor_chunk0035,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0041.wav,fake,1,biden-to-linus_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0044.wav,fake,1,linus-to-margot_chunk0044,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0132.wav,fake,1,Obama-to-Trump_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0114.wav,real,0,musk-original_chunk0114,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0025.wav,fake,1,biden-to-musk_chunk0025,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-biden_chunk0000.wav,fake,1,margot-to-biden_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0068.wav,fake,1,trump-to-margot_chunk0068,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0043.wav,fake,1,trump-to-taylor_chunk0043,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0064.wav,fake,1,obama-to-margot_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0140.wav,fake,1,linus-to-ryan_chunk0140,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0036.wav,fake,1,trump-to-taylor_chunk0036,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0005.wav,real,0,biden-original_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0080.wav,fake,1,musk-to-obama_chunk0080,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0039.wav,real,0,biden-original_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0004.wav,fake,1,linus-to-trump_chunk0004,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0027.wav,fake,1,musk-to-margot_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0052.wav,fake,1,linus-to-ryan_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0117.wav,fake,1,trump-to-Biden_chunk0117,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0092.wav,fake,1,linus-to-margot_chunk0092,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0020.wav,fake,1,biden-to-linus_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0131.wav,fake,1,obama-to-linus_chunk0131,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0145.wav,fake,1,biden-to-ryan_chunk0145,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0098.wav,fake,1,trump-to-ryan_chunk0098,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0115.wav,fake,1,taylor-to-musk_chunk0115,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0065.wav,fake,1,Obama-to-Trump_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-trump_chunk0010.wav,fake,1,ryan-to-trump_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0140.wav,fake,1,trump-to-linus_chunk0140,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-biden_chunk0005.wav,fake,1,ryan-to-biden_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0101.wav,fake,1,Obama-to-Trump_chunk0101,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0097.wav,fake,1,taylor-to-ryan_chunk0097,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0067.wav,fake,1,musk-to-biden_chunk0067,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0027.wav,fake,1,obama-to-taylor_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0117.wav,fake,1,obama-to-ryan_chunk0117,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0033.wav,fake,1,taylor-to-biden_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0124.wav,fake,1,biden-to-Obama_chunk0124,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0066.wav,fake,1,biden-to-Trump_chunk0066,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0059.wav,fake,1,biden-to-linus_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0140.wav,fake,1,linus-to-obama_chunk0140,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-musk_chunk0013.wav,fake,1,margot-to-musk_chunk0013,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0010.wav,fake,1,biden-to-musk_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0102.wav,fake,1,musk-to-biden_chunk0102,kaggle,train
